card_id,customer_id,card1,card2,card3,network,card5,card_type,home_region,home_country,n_txns,n_online,n_in_person,median_amt,p95_amt,max_amt,n_regions,n_products,top_products,first_seen,last_seen
C12297-K1,C12297,10833,170.0,150.0,mastercard,102.0,credit,325.0,87.0,4,0,4,165.48,224.24,226.05,1,1,W,2016-08-08 19:44:39,2016-11-03 13:39:39
C12298-K1,C12298,17759,555.0,150.0,visa,226.0,credit,231.0,87.0,3,1,2,48.99,70.66,73.07,1,2,H|W,2016-07-14 00:30:52,2016-11-03 15:47:17
C12299-K1,C12299,18555,294.0,150.0,mastercard,224.0,credit,122.0,87.0,8,1,7,82.47,152.08,170.93,3,2,W|H,2016-07-26 06:30:00,2016-11-07 15:24:32
C12300-K1,C12300,17742,125.0,150.0,american express,"",credit,220.0,87.0,2,2,0,150.01,195.01,200.01,2,2,R|H,2016-07-26 02:16:47,2016-08-07 21:48:44
C12301-K1,C12301,14459,556.0,150.0,mastercard,224.0,debit,264.0,87.0,8,4,4,125.04,1654.92,2453.94,5,3,R|W|H,2016-07-06 00:14:41,2016-12-25 14:44:31
C12302-K1,C12302,13005,517.0,150.0,mastercard,224.0,debit,330.0,87.0,26,4,22,55.92,405.45,2012.03,1,2,W|H,2016-07-07 21:16:39,2016-11-20 02:26:49
C12303-K1,C12303,17455,"",150.0,visa,226.0,debit,181.0,87.0,6,0,6,44.02,56.57,59.09,1,1,W,2016-08-27 00:36:34,2016-10-07 23:06:11
C12304-K1,C12304,19888,555.0,150.0,visa,226.0,debit,251.0,87.0,18,0,18,49.04,280.0,280.05,1,1,W,2016-07-14 14:28:15,2016-11-30 19:10:54
C12305-K1,C12305,19150,399.0,150.0,american express,150.0,credit,325.0,87.0,27,27,0,150.01,499.97,749.94,15,2,R|H,2016-07-04 00:34:05,2016-12-29 12:39:14
C12306-K1,C12306,17480,555.0,184.0,visa,226.0,debit,"","",1,1,0,26.63,26.63,26.63,1,1,C,2016-12-19 14:00:48,2016-12-19 14:00:48
C12307-K1,C12307,12937,271.0,150.0,visa,226.0,credit,324.0,87.0,14,4,10,94.49,283.7,439.29,5,4,S|W|H|R,2016-07-03 23:37:20,2016-12-29 22:45:58
C12308-K1,C12308,13423,399.0,150.0,american express,223.0,credit,203.0,87.0,1,1,0,125.06,125.06,125.06,1,1,R,2016-07-21 22:19:45,2016-07-21 22:19:45
C12309-K1,C12309,21327,399.0,150.0,american express,146.0,credit,126.0,87.0,5,5,0,100.07,250.03,250.04,4,2,H|R,2016-07-17 05:28:16,2016-08-25 03:19:13
C12310-K1,C12310,15169,316.0,150.0,visa,226.0,credit,204.0,87.0,5,1,4,201.02,460.1,460.91,4,2,W|H,2016-07-07 22:13:19,2016-12-02 19:48:47
C12311-K1,C12311,12283,"","","","","",143.0,87.0,3,0,3,86.92,1324.31,1461.8,1,1,W,2016-09-28 13:27:55,2016-09-28 15:03:24
C12311-K2,C12311,12283,111.0,150.0,mastercard,224.0,debit,143.0,87.0,315,9,306,59.01,301.49,944.09,13,3,W|H|R,2016-07-02 12:38:58,2016-12-29 17:01:15
C12312-K1,C12312,22841,520.0,150.0,american express,190.0,credit,191.0,87.0,2,2,0,112.54,146.31,150.06,1,1,R,2016-07-04 13:10:16,2016-07-04 13:44:05
C12313-K1,C12313,15102,111.0,150.0,mastercard,195.0,debit,205.0,87.0,1,1,0,199.95,199.95,199.95,1,1,R,2016-07-26 21:54:00,2016-07-26 21:54:00
C12314-K1,C12314,12666,555.0,150.0,visa,226.0,credit,264.0,87.0,1,0,1,115.04,115.04,115.04,1,1,W,2016-12-27 22:55:41,2016-12-27 22:55:41
C12315-K1,C12315,19724,517.0,150.0,mastercard,224.0,debit,123.0,87.0,6,2,4,41.98,56.79,59.07,1,2,H|W,2016-07-31 00:14:23,2016-12-01 23:29:46
C12316-K1,C12316,17041,555.0,150.0,visa,226.0,debit,226.0,87.0,3,0,3,59.05,59.06,59.06,1,1,W,2016-11-13 18:51:49,2016-11-30 17:36:15
C12317-K1,C12317,10578,369.0,150.0,mastercard,117.0,debit,181.0,87.0,4,0,4,83.48,108.47,108.57,1,1,W,2016-07-11 22:07:35,2016-12-13 17:19:56
C12318-K1,C12318,12296,555.0,217.0,visa,137.0,debit,296.0,30.0,1,1,0,100.05,100.05,100.05,1,1,H,2016-08-13 13:58:12,2016-08-13 13:58:12
C12319-K1,C12319,12351,225.0,150.0,mastercard,195.0,debit,433.0,87.0,1,1,0,199.92,199.92,199.92,1,1,R,2016-07-22 15:17:27,2016-07-22 15:17:27
C12320-K1,C12320,18120,399.0,150.0,american express,137.0,credit,299.0,87.0,18,18,0,112.5,914.97,1000.08,7,2,R|H,2016-07-03 14:43:32,2016-11-25 10:42:16
C12321-K1,C12321,21150,399.0,150.0,american express,198.0,credit,272.0,87.0,11,11,0,99.95,150.04,150.06,9,3,R|S|H,2016-07-02 21:08:33,2016-11-25 16:25:17
C12322-K1,C12322,17930,"","","","","",325.0,87.0,1,0,1,117.0,117.0,117.0,1,1,W,2016-12-05 22:49:51,2016-12-05 22:49:51
C12322-K2,C12322,17930,555.0,150.0,mastercard,117.0,debit,325.0,87.0,54,5,49,59.55,185.75,279.96,1,3,W|H|R,2016-07-04 04:28:07,2016-12-28 02:40:21
C12323-K1,C12323,16374,"","","","","",123.0,87.0,3,0,3,170.97,171.08,171.09,1,1,W,2016-10-02 14:16:06,2016-10-02 14:29:57
C12323-K2,C12323,16374,555.0,150.0,visa,226.0,debit,123.0,87.0,6,0,6,116.94,142.45,150.93,1,1,W,2016-07-30 21:16:54,2016-10-11 00:18:13
C12324-K1,C12324,16593,517.0,150.0,mastercard,224.0,debit,330.0,87.0,14,0,14,48.94,79.34,116.97,1,1,W,2016-07-13 15:43:38,2016-10-16 22:04:27
C12325-K1,C12325,12789,174.0,150.0,mastercard,"",credit,143.0,87.0,7,0,7,47.92,268.2,354.03,1,1,W,2016-08-04 14:50:52,2016-09-08 02:29:56
C12325-K2,C12325,12789,174.0,150.0,mastercard,117.0,debit,143.0,87.0,9,0,9,47.99,349.01,353.99,1,1,W,2016-10-05 19:37:52,2016-12-29 12:22:55
C12326-K1,C12326,18389,500.0,185.0,mastercard,224.0,credit,"","",3,3,0,28.5,29.54,29.66,1,1,C,2016-07-31 04:27:29,2016-12-14 13:53:59
C12327-K1,C12327,18251,555.0,150.0,visa,226.0,debit,387.0,87.0,5,0,5,107.87,463.55,526.96,2,1,W,2016-07-16 14:40:37,2016-12-31 22:57:45
C12328-K1,C12328,17922,321.0,150.0,visa,226.0,debit,428.0,87.0,7,0,7,49.99,59.94,59.95,1,1,W,2016-09-24 16:26:50,2016-12-16 14:30:24
C12329-K1,C12329,18628,512.0,150.0,mastercard,224.0,debit,330.0,87.0,11,1,10,57.94,79.98,82.9,1,2,S|W,2016-09-20 00:42:10,2016-12-31 11:38:02
C12330-K1,C12330,11455,399.0,150.0,american express,150.0,credit,325.0,87.0,5,5,0,34.96,320.02,350.02,3,2,R|H,2016-08-03 23:30:53,2016-10-07 22:32:52
C12331-K1,C12331,11328,399.0,150.0,american express,133.0,credit,181.0,87.0,1,1,0,124.98,124.98,124.98,1,1,R,2016-10-28 23:21:39,2016-10-28 23:21:39
C12332-K1,C12332,20652,555.0,188.0,mastercard,102.0,credit,"","",1,1,0,264.79,264.79,264.79,1,1,C,2016-07-31 07:22:24,2016-07-31 07:22:24
C12333-K1,C12333,10686,555.0,200.0,visa,226.0,debit,"","",1,1,0,204.66,204.66,204.66,1,1,C,2016-08-09 17:36:48,2016-08-09 17:36:48
C12334-K1,C12334,22078,555.0,119.0,american express,224.0,credit,184.0,87.0,1,1,0,49.96,49.96,49.96,1,1,H,2016-07-12 15:46:43,2016-07-12 15:46:43
C12335-K1,C12335,16842,"","","","","",299.0,87.0,1,0,1,57.89,57.89,57.89,1,1,W,2016-12-07 00:50:29,2016-12-07 00:50:29
C12335-K2,C12335,16842,321.0,150.0,visa,226.0,debit,299.0,87.0,3,0,3,57.91,67.03,68.04,1,1,W,2016-11-20 15:29:22,2016-12-21 23:46:09
C12336-K1,C12336,22202,555.0,119.0,visa,102.0,credit,296.0,65.0,15,15,0,38.74,80.66,93.69,2,2,C|H,2016-07-16 16:26:55,2016-12-22 19:53:17
C12337-K1,C12337,10456,555.0,117.0,visa,209.0,debit,"","",1,1,0,50.2,50.2,50.2,1,1,C,2016-12-07 20:41:46,2016-12-07 20:41:46
C12338-K1,C12338,15818,554.0,150.0,mastercard,224.0,debit,448.0,87.0,6,0,6,163.42,386.17,444.93,2,1,W,2016-07-19 20:42:23,2016-12-21 15:01:38
C12339-K1,C12339,10248,349.0,117.0,visa,226.0,debit,296.0,32.0,4,4,0,59.99,60.06,60.06,2,2,H|C,2016-07-18 19:43:47,2016-11-05 20:42:39
C12340-K1,C12340,18723,"","","","","","","",2,2,0,46.7,82.31,86.27,1,1,C,2016-12-06 01:42:04,2016-12-06 03:15:19
C12340-K2,C12340,18723,"",146.0,visa,226.0,credit,"","",19,19,0,33.75,72.91,87.07,1,1,C,2016-09-22 20:28:58,2016-12-17 18:02:30
C12341-K1,C12341,14973,555.0,147.0,mastercard,219.0,credit,"","",2,2,0,43.09,56.64,58.14,1,1,C,2016-07-23 00:38:45,2016-07-24 21:13:06
C12342-K1,C12342,15947,399.0,150.0,american express,185.0,credit,433.0,87.0,3,3,0,99.95,99.96,99.96,3,1,R,2016-07-18 18:12:58,2016-07-29 17:07:31
C12343-K1,C12343,13444,555.0,150.0,mastercard,224.0,debit,264.0,87.0,31,2,29,59.01,158.54,213.02,1,3,S|W|R,2016-07-10 18:28:04,2016-12-26 18:49:17
C12344-K1,C12344,19011,555.0,121.0,mastercard,224.0,credit,"","",1,1,0,45.48,45.48,45.48,1,1,C,2016-07-31 03:00:48,2016-07-31 03:00:48
C12345-K1,C12345,19900,555.0,150.0,visa,226.0,debit,264.0,87.0,14,0,14,108.47,311.99,312.03,4,1,W,2016-07-02 15:24:15,2016-12-14 03:38:21
C12346-K1,C12346,22978,555.0,150.0,visa,166.0,debit,205.0,87.0,36,0,36,55.39,141.29,317.46,4,1,W,2016-07-10 22:12:08,2016-12-20 23:43:40
C12347-K1,C12347,22191,275.0,150.0,mastercard,224.0,debit,264.0,87.0,6,0,6,244.95,261.97,261.99,1,1,W,2016-07-24 12:29:52,2016-12-24 16:52:13
C12348-K1,C12348,12755,399.0,150.0,american express,185.0,credit,433.0,87.0,5,5,0,100.07,230.03,250.06,5,2,H|R,2016-07-10 00:27:38,2016-11-14 12:37:04
C12349-K1,C12349,20445,555.0,150.0,visa,226.0,debit,330.0,87.0,5,2,3,49.93,181.98,212.99,2,3,S|R|W,2016-07-06 17:02:57,2016-12-15 21:03:14
C12350-K1,C12350,12927,127.0,150.0,mastercard,102.0,credit,472.0,87.0,2,2,0,65.0,96.45,99.94,2,1,H,2016-07-12 14:18:26,2016-07-16 19:11:14
C12351-K1,C12351,14347,555.0,150.0,visa,226.0,debit,315.0,87.0,3,0,3,99.98,107.1,107.89,1,1,W,2016-07-21 14:58:28,2016-10-28 15:21:10
C12352-K1,C12352,20601,"","","","","",330.0,87.0,3,0,3,58.95,76.99,78.99,1,1,W,2016-09-30 15:59:06,2016-12-09 02:14:14
C12352-K2,C12352,20601,171.0,150.0,mastercard,224.0,debit,330.0,87.0,163,5,158,59.06,437.51,2161.07,6,3,S|W|H,2016-07-03 10:51:23,2016-12-30 16:00:32
C12353-K1,C12353,23045,455.0,150.0,mastercard,166.0,debit,337.0,87.0,6,0,6,44.01,93.58,108.43,2,1,W,2016-08-01 23:17:15,2016-12-19 15:50:09
C12354-K1,C12354,10333,321.0,150.0,visa,226.0,debit,204.0,87.0,8,0,8,180.5,276.28,311.97,1,1,W,2016-07-12 21:47:33,2016-12-05 11:35:48
C12355-K1,C12355,11871,555.0,162.0,visa,137.0,credit,"","",2,2,0,37.49,50.98,52.48,1,1,C,2016-08-03 15:33:08,2016-08-13 17:04:47
C12356-K1,C12356,13441,"","","","","",269.0,87.0,2,0,2,71.0,76.36,76.96,1,1,W,2016-12-12 01:29:33,2016-12-12 01:46:15
C12356-K2,C12356,13441,170.0,150.0,mastercard,102.0,credit,330.0,87.0,105,10,95,107.95,409.95,2877.98,20,4,C|R|W|H,2016-07-06 18:21:04,2016-12-30 16:52:52
C12357-K1,C12357,12960,399.0,150.0,american express,150.0,credit,387.0,87.0,1,1,0,500.03,500.03,500.03,1,1,R,2016-07-13 04:11:30,2016-07-13 04:11:30
C12358-K1,C12358,10474,532.0,150.0,mastercard,224.0,debit,498.0,87.0,46,0,46,68.97,440.74,553.98,2,1,W,2016-07-04 18:01:57,2016-12-29 17:38:12
C12359-K1,C12359,17070,289.0,185.0,mastercard,224.0,debit,"","",4,4,0,30.0,41.47,42.43,1,1,C,2016-08-30 05:50:27,2016-11-10 08:50:01
C12360-K1,C12360,11483,555.0,189.0,visa,102.0,credit,337.0,87.0,1,1,0,50.08,50.08,50.08,1,1,S,2016-10-13 12:54:45,2016-10-13 12:54:45
C12361-K1,C12361,19621,555.0,150.0,visa,226.0,debit,264.0,87.0,1,0,1,279.91,279.91,279.91,1,1,W,2016-10-13 20:14:47,2016-10-13 20:14:47
C12362-K1,C12362,19966,399.0,150.0,american express,223.0,credit,325.0,87.0,2,2,0,275.04,297.56,300.06,1,1,R,2016-07-24 01:50:46,2016-07-26 18:42:56
C12363-K1,C12363,13636,555.0,150.0,mastercard,126.0,debit,441.0,87.0,1,1,0,24.99,24.99,24.99,1,1,H,2016-10-16 02:00:52,2016-10-16 02:00:52
C12364-K1,C12364,14146,399.0,150.0,american express,137.0,credit,299.0,87.0,29,29,0,100.04,279.97,500.08,10,2,R|H,2016-07-07 17:37:01,2016-12-10 16:34:05
C12365-K1,C12365,18849,555.0,150.0,visa,226.0,debit,384.0,87.0,6,0,6,67.51,102.94,107.95,1,1,W,2016-07-19 20:35:25,2016-12-25 14:01:12
C12366-K1,C12366,14059,555.0,212.0,mastercard,224.0,credit,"","",1,1,0,83.27,83.27,83.27,1,1,C,2016-07-15 12:27:37,2016-07-15 12:27:37
C12367-K1,C12367,22997,111.0,150.0,mastercard,224.0,debit,308.0,87.0,5,1,4,99.92,111.24,112.06,1,2,H|W,2016-07-16 19:45:56,2016-10-22 13:06:58
C12368-K1,C12368,22558,555.0,150.0,visa,226.0,debit,123.0,87.0,1,0,1,141.07,141.07,141.07,1,1,W,2016-07-04 15:24:44,2016-07-04 15:24:44
C12369-K1,C12369,14730,213.0,117.0,mastercard,166.0,debit,441.0,87.0,19,18,1,22.09,113.9,122.19,2,2,C|W,2016-07-20 21:37:08,2016-12-02 16:24:32
C12370-K1,C12370,11238,545.0,185.0,visa,138.0,debit,161.0,60.0,1,1,0,14.23,14.23,14.23,1,1,C,2016-07-05 19:23:32,2016-07-05 19:23:32
C12371-K1,C12371,17150,555.0,150.0,visa,226.0,debit,177.0,87.0,3,2,1,100.08,107.22,108.01,1,2,W|R,2016-07-18 14:31:59,2016-07-27 02:33:41
C12372-K1,C12372,20329,343.0,150.0,visa,166.0,debit,204.0,87.0,5,2,3,100.09,141.77,150.09,4,2,W|H,2016-07-06 03:32:12,2016-12-21 18:08:45
C12373-K1,C12373,22400,"",150.0,american express,"",credit,343.0,87.0,5,5,0,49.93,100.07,100.09,4,2,R|H,2016-10-31 18:01:12,2016-12-29 23:49:47
C12374-K1,C12374,21623,349.0,117.0,visa,102.0,credit,"","",1,1,0,11.12,11.12,11.12,1,1,C,2016-08-10 22:59:44,2016-08-10 22:59:44
C12375-K1,C12375,21938,555.0,150.0,visa,226.0,debit,181.0,87.0,9,0,9,73.01,94.96,102.93,1,1,W,2016-07-10 22:10:01,2016-12-19 00:08:40
C12376-K1,C12376,20566,251.0,150.0,visa,166.0,debit,441.0,87.0,10,9,1,9.99,68.69,108.52,1,3,S|H|W,2016-07-27 19:14:37,2016-09-13 13:01:00
C12377-K1,C12377,11379,443.0,150.0,mastercard,224.0,debit,330.0,87.0,1,0,1,28.99,28.99,28.99,1,1,W,2016-11-10 22:26:25,2016-11-10 22:26:25
C12378-K1,C12378,23467,555.0,150.0,visa,226.0,debit,181.0,87.0,5,0,5,145.93,226.03,226.05,1,1,W,2016-09-11 00:00:39,2016-10-17 15:34:41
C12379-K1,C12379,21169,151.0,150.0,visa,195.0,debit,337.0,87.0,1,0,1,113.02,113.02,113.02,1,1,W,2016-10-03 19:05:38,2016-10-03 19:05:38
C12380-K1,C12380,10885,399.0,150.0,american express,132.0,credit,315.0,87.0,5,5,0,149.94,150.02,150.03,2,1,R,2016-07-14 23:15:55,2016-12-19 19:53:43
C12381-K1,C12381,15880,555.0,197.0,visa,226.0,credit,"","",2,2,0,149.65,170.41,172.72,1,1,C,2016-08-07 03:47:15,2016-09-01 18:23:47
C12382-K1,C12382,21139,242.0,150.0,visa,166.0,debit,204.0,87.0,422,2,420,82.96,380.32,845.01,40,2,W|H,2016-07-06 14:47:52,2016-12-31 19:14:37
C12383-K1,C12383,10045,543.0,150.0,mastercard,224.0,debit,110.0,87.0,1,1,0,49.97,49.97,49.97,1,1,H,2016-07-09 04:15:10,2016-07-09 04:15:10
C12384-K1,C12384,11044,397.0,150.0,visa,195.0,debit,264.0,87.0,1,0,1,335.04,335.04,335.04,1,1,W,2016-10-19 21:27:42,2016-10-19 21:27:42
C12385-K1,C12385,13279,399.0,150.0,american express,146.0,credit,315.0,87.0,2,2,0,87.49,98.73,99.98,2,1,R,2016-08-16 22:53:38,2016-08-22 03:52:52
C12386-K1,C12386,16559,490.0,150.0,visa,226.0,debit,315.0,87.0,28,5,23,83.5,161.01,161.06,4,3,W|H|R,2016-07-15 23:37:32,2016-12-12 15:05:10
C12387-K1,C12387,14619,"","","","","",325.0,87.0,1,0,1,569.89,569.89,569.89,1,1,W,2016-10-02 15:02:37,2016-10-02 15:02:37
C12387-K2,C12387,14619,551.0,150.0,visa,226.0,credit,325.0,87.0,3,0,3,363.58,622.71,651.5,1,1,W,2016-07-22 00:36:02,2016-12-07 21:44:42
C12388-K1,C12388,10911,555.0,150.0,visa,226.0,debit,327.0,87.0,15,1,14,315.07,499.99,500.08,1,2,R|W,2016-07-08 00:18:13,2016-09-26 16:54:24
C12389-K1,C12389,22788,398.0,150.0,mastercard,224.0,debit,327.0,87.0,9,8,1,99.92,129.99,149.95,1,3,R|H|W,2016-07-25 21:19:06,2016-12-31 17:39:48
C12390-K1,C12390,22993,555.0,150.0,visa,226.0,credit,469.0,87.0,2,2,0,100.01,144.96,149.96,1,2,H|R,2016-09-01 15:10:04,2016-09-13 05:04:30
C12391-K1,C12391,10417,275.0,150.0,mastercard,224.0,debit,264.0,87.0,37,0,37,117.04,993.92,993.99,1,1,W,2016-07-07 17:33:51,2016-12-28 19:49:38
C12392-K1,C12392,10089,580.0,106.0,visa,137.0,credit,"","",2,2,0,53.37,89.72,93.76,1,1,C,2016-10-30 01:53:27,2016-12-11 18:17:40
C12393-K1,C12393,20582,555.0,150.0,visa,226.0,credit,315.0,87.0,1,1,0,100.06,100.06,100.06,1,1,H,2016-07-17 20:25:19,2016-07-17 20:25:19
C12394-K1,C12394,21287,520.0,150.0,american express,190.0,credit,299.0,87.0,4,4,0,100.04,142.45,149.92,2,1,R,2016-07-26 20:53:42,2016-08-21 23:08:29
C12395-K1,C12395,14953,"","","","","",299.0,87.0,1,0,1,107.96,107.96,107.96,1,1,W,2016-12-10 03:17:20,2016-12-10 03:17:20
C12395-K2,C12395,14953,493.0,150.0,mastercard,224.0,debit,299.0,87.0,80,12,68,99.95,1103.92,2460.04,2,4,H|W|R|C,2016-07-05 18:36:42,2016-12-24 05:38:58
C12396-K1,C12396,18781,"","","","","","","",1,1,0,50.06,50.06,50.06,1,1,C,2016-12-06 03:14:12,2016-12-06 03:14:12
C12396-K2,C12396,18781,555.0,117.0,visa,226.0,debit,154.0,32.0,18,18,0,45.17,91.35,96.56,3,2,H|C,2016-07-04 00:06:14,2016-12-25 23:28:49
C12397-K1,C12397,17511,298.0,150.0,visa,226.0,debit,269.0,87.0,223,11,212,59.03,170.94,554.03,6,3,W|H|R,2016-07-03 08:20:09,2016-12-28 17:18:55
C12398-K1,C12398,15045,512.0,150.0,mastercard,224.0,debit,264.0,87.0,6,0,6,61.02,128.16,134.89,1,1,W,2016-07-15 18:45:41,2016-12-22 21:55:17
C12399-K1,C12399,12626,555.0,197.0,visa,102.0,debit,"","",3,3,0,106.14,137.87,141.4,1,1,C,2016-08-04 23:17:11,2016-11-15 23:15:41
C12400-K1,C12400,12808,555.0,150.0,visa,226.0,debit,269.0,87.0,3,0,3,100.06,115.32,117.01,1,1,W,2016-08-14 16:57:46,2016-08-23 13:18:46
C12401-K1,C12401,14593,463.0,144.0,visa,147.0,credit,536.0,96.0,2,2,0,116.78,146.71,150.03,2,2,R|C,2016-11-05 01:20:09,2016-12-15 01:31:46
C12402-K1,C12402,12088,555.0,150.0,visa,226.0,debit,325.0,87.0,1,0,1,44.44,44.44,44.44,1,1,W,2016-07-29 14:21:18,2016-07-29 14:21:18
C12403-K1,C12403,21407,298.0,150.0,visa,226.0,debit,204.0,87.0,323,26,297,73.46,298.04,2139.17,9,5,S|W|H|C|R,2016-07-06 15:05:44,2016-12-31 23:24:30
C12404-K1,C12404,23046,555.0,127.0,mastercard,137.0,debit,"","",3,3,0,11.72,90.85,99.64,1,1,C,2016-12-02 16:16:53,2016-12-07 18:24:48
C12405-K1,C12405,13128,532.0,150.0,mastercard,224.0,debit,485.0,87.0,27,0,27,68.0,1802.21,1803.26,2,1,W,2016-07-05 13:51:27,2016-12-14 13:23:53
C12406-K1,C12406,15019,555.0,150.0,visa,226.0,debit,330.0,87.0,10,3,7,49.48,147.88,209.95,1,2,S|W,2016-07-25 00:50:50,2016-12-20 18:17:54
C12407-K1,C12407,15945,170.0,150.0,mastercard,195.0,debit,204.0,87.0,36,10,26,170.98,717.54,1546.98,12,4,W|H|S|R,2016-07-04 03:53:14,2016-12-17 23:53:11
C12408-K1,C12408,11447,333.0,150.0,visa,195.0,debit,272.0,87.0,19,4,15,107.86,337.75,361.99,2,2,W|R,2016-07-06 15:06:46,2016-12-31 22:36:50
C12409-K1,C12409,10744,555.0,206.0,visa,226.0,debit,296.0,82.0,1,1,0,41.02,41.02,41.02,1,1,H,2016-09-08 18:46:48,2016-09-08 18:46:48
C12410-K1,C12410,13992,399.0,150.0,american express,146.0,credit,204.0,87.0,1,1,0,200.02,200.02,200.02,1,1,R,2016-09-13 14:56:17,2016-09-13 14:56:17
C12411-K1,C12411,15190,369.0,150.0,mastercard,224.0,debit,264.0,87.0,1,0,1,58.98,58.98,58.98,1,1,W,2016-07-15 20:19:49,2016-07-15 20:19:49
C12412-K1,C12412,21827,555.0,146.0,visa,226.0,credit,"","",11,11,0,26.38,59.56,78.34,1,1,C,2016-08-10 20:34:21,2016-12-25 01:24:05
C12413-K1,C12413,18439,555.0,150.0,visa,226.0,debit,181.0,87.0,6,0,6,83.3,342.18,418.55,1,1,W,2016-07-22 12:47:31,2016-12-26 20:49:12
C12414-K1,C12414,17431,555.0,150.0,visa,226.0,debit,184.0,87.0,13,0,13,77.02,260.41,311.95,2,1,W,2016-08-07 02:18:04,2016-12-18 18:06:54
C12415-K1,C12415,11544,528.0,150.0,visa,226.0,credit,123.0,87.0,13,5,8,100.04,175.98,200.0,5,4,R|W|H|S,2016-07-13 16:00:31,2016-11-19 13:17:26
C12416-K1,C12416,18817,555.0,150.0,visa,226.0,debit,299.0,87.0,5,0,5,58.87,98.93,108.94,1,1,W,2016-07-08 16:59:11,2016-10-03 01:10:53
C12417-K1,C12417,10123,555.0,150.0,mastercard,117.0,debit,143.0,87.0,42,4,38,73.16,541.58,663.96,2,3,R|W|H,2016-07-02 13:05:12,2016-12-23 21:43:52
C12418-K1,C12418,20591,123.0,144.0,visa,226.0,credit,536.0,96.0,12,12,0,249.94,324.99,325.06,2,3,H|C|R,2016-07-05 07:48:55,2016-12-31 17:57:49
C12419-K1,C12419,16927,399.0,150.0,american express,185.0,credit,330.0,87.0,2,2,0,87.53,98.79,100.04,2,1,R,2016-07-28 20:08:16,2016-09-16 13:05:17
C12420-K1,C12420,10667,396.0,150.0,mastercard,224.0,credit,226.0,87.0,28,10,18,104.0,225.96,250.02,5,3,R|W|H,2016-07-07 02:44:25,2016-12-29 01:25:42
C12421-K1,C12421,19538,225.0,150.0,mastercard,117.0,debit,337.0,87.0,9,0,9,29.09,83.99,88.03,1,1,W,2016-07-31 14:24:53,2016-12-08 23:53:26
C12422-K1,C12422,21207,555.0,150.0,visa,226.0,credit,343.0,87.0,1,0,1,590.92,590.92,590.92,1,1,W,2016-08-12 02:13:09,2016-08-12 02:13:09
C12423-K1,C12423,18747,143.0,150.0,visa,226.0,debit,444.0,87.0,2,0,2,114.52,155.47,160.02,1,1,W,2016-10-04 17:51:05,2016-11-01 14:47:59
C12424-K1,C12424,16323,310.0,150.0,mastercard,224.0,debit,226.0,87.0,2,1,1,44.51,49.42,49.97,1,2,R|W,2016-07-22 21:00:25,2016-11-05 16:24:41
C12425-K1,C12425,10566,420.0,150.0,mastercard,224.0,debit,485.0,87.0,22,1,21,53.93,500.81,516.0,1,2,W|H,2016-07-05 23:53:26,2016-12-10 00:30:37
C12426-K1,C12426,15897,181.0,150.0,visa,226.0,debit,330.0,87.0,257,8,249,59.87,271.64,2044.97,2,3,R|W|H,2016-07-02 12:23:48,2016-12-29 22:07:19
C12427-K1,C12427,19479,555.0,168.0,mastercard,102.0,credit,203.0,87.0,5,5,0,30.05,40.02,40.04,1,1,S,2016-08-06 22:25:47,2016-12-24 02:45:56
C12428-K1,C12428,16156,"",150.0,visa,137.0,credit,428.0,87.0,2,0,2,58.0,80.51,83.01,1,1,W,2016-07-23 18:14:34,2016-09-22 17:00:50
C12429-K1,C12429,16777,295.0,150.0,visa,226.0,credit,184.0,87.0,12,4,8,100.05,335.04,335.06,7,3,W|H|R,2016-07-20 17:04:34,2016-12-18 02:53:42
C12430-K1,C12430,14964,555.0,182.0,mastercard,102.0,credit,"","",1,1,0,84.52,84.52,84.52,1,1,C,2016-09-15 02:03:32,2016-09-15 02:03:32
C12431-K1,C12431,18298,555.0,150.0,visa,226.0,debit,184.0,87.0,41,5,36,59.0,199.92,225.93,2,2,W|H,2016-07-03 17:45:50,2016-12-26 14:58:07
C12432-K1,C12432,18853,583.0,150.0,visa,226.0,credit,315.0,87.0,10,0,10,82.93,177.02,226.07,2,1,W,2016-08-04 17:01:46,2016-12-07 06:30:07
C12433-K1,C12433,18083,520.0,150.0,american express,190.0,credit,325.0,87.0,1,1,0,299.91,299.91,299.91,1,1,R,2016-11-22 20:04:44,2016-11-22 20:04:44
C12434-K1,C12434,11696,399.0,150.0,american express,133.0,credit,204.0,87.0,2,2,0,62.55,96.28,100.03,1,1,R,2016-07-21 21:23:05,2016-07-28 13:55:00
C12435-K1,C12435,11918,399.0,150.0,american express,137.0,credit,143.0,87.0,1,1,0,199.92,199.92,199.92,1,1,R,2016-08-18 00:15:45,2016-08-18 00:15:45
C12436-K1,C12436,16082,554.0,150.0,mastercard,224.0,debit,264.0,87.0,4,0,4,39.53,106.93,116.96,1,1,W,2016-11-02 18:45:13,2016-12-23 18:42:10
C12437-K1,C12437,12667,555.0,150.0,visa,226.0,debit,476.0,87.0,15,0,15,48.94,73.66,107.95,1,1,W,2016-08-07 05:06:10,2016-12-25 11:31:00
C12438-K1,C12438,11593,555.0,100.0,visa,166.0,debit,"","",1,1,0,40.8,40.8,40.8,1,1,C,2016-11-16 20:32:44,2016-11-16 20:32:44
C12439-K1,C12439,19829,551.0,150.0,visa,226.0,debit,325.0,87.0,261,11,250,58.03,317.54,1979.95,5,3,W|H|R,2016-07-04 14:03:34,2016-12-31 19:32:44
