device_key,label,device_info,device_type,os,browser,screen,n_txns,n_cards,n_customers
Db5ab0095dfcc,P008 Build/NRD90M | Android 7.0 | chrome 63.0 for android,P008 Build/NRD90M,mobile,Android 7.0,chrome 63.0 for android,"",1,1,1
Dd306f80ff067,LGUS215 Build/NRD90U | Android 7.0 | chrome 65.0 for android | 1280x720,LGUS215 Build/NRD90U,mobile,Android 7.0,chrome 65.0 for android,1280x720,2,1,1
D887f1c2fa94f,rv:59.0 | Android 7.0 | Generic/Android 7.0 | 1280x720,rv:59.0,mobile,Android 7.0,Generic/Android 7.0,1280x720,1,1,1
Db55e19b04c23,SAMSUNG-SM-G935A Build/NRD90M | Android 7.0 | chrome 60.0 for android | 1920x1080,SAMSUNG-SM-G935A Build/NRD90M,mobile,Android 7.0,chrome 60.0 for android,1920x1080,1,1,1
D93f4ec5a2b47,MI MAX 2 Build/NMF26F | chrome 65.0 for android,MI MAX 2 Build/NMF26F,mobile,"",chrome 65.0 for android,"",2,1,1
D7fc0ff1470c3,SAMSUNG SM-G550T1 Build/MMB29K | Android 6.0.1 | other | 1280x720,SAMSUNG SM-G550T1 Build/MMB29K,mobile,Android 6.0.1,other,1280x720,1,1,1
Dcc5b3f5d837f,MotoG3 | chrome 65.0 for android,MotoG3,mobile,"",chrome 65.0 for android,"",1,1,1
Dc0252677eaea,SM-E500M | chrome generic,SM-E500M,desktop,"",chrome generic,"",1,1,1
D99219109977c,SM-A800I | chrome 63.0 for android,SM-A800I,mobile,"",chrome 63.0 for android,"",1,1,1
Dc1c844a75d5b,MacOS | Mac OS X 10_12_1 | safari generic | 2560x1600,MacOS,desktop,Mac OS X 10_12_1,safari generic,2560x1600,1,1,1
Ddca7caf2ae94,MacOS | Mac OS X 10_12_3 | chrome 63.0 | 3360x2100,MacOS,desktop,Mac OS X 10_12_3,chrome 63.0,3360x2100,1,1,1
D061d6c8ef798,LGL83BL | Android 7.0 | chrome 63.0 for android | 1280x720,LGL83BL,mobile,Android 7.0,chrome 63.0 for android,1280x720,1,1,1
D6cc5078aa8fb,K92 | Android 7.1.1 | chrome 62.0 for android | 1920x1200,K92,mobile,Android 7.1.1,chrome 62.0 for android,1920x1200,1,1,1
D44605bb36a53,ALCATEL ONE TOUCH 7047A Build/JDQ39 | chrome 58.0 for android,ALCATEL ONE TOUCH 7047A Build/JDQ39,mobile,"",chrome 58.0 for android,"",1,1,1
D8610691c8640,SM-T705 | chrome 63.0 for android,SM-T705,mobile,"",chrome 63.0 for android,"",1,1,1
D7ab6c948ca4f,SM-J510MN Build/MMB29M | chrome 59.0 for android,SM-J510MN Build/MMB29M,mobile,"",chrome 59.0 for android,"",1,1,1
D8ed54c110c7c,XT1580 Build/NPKS25.200-12-9 | chrome 62.0 for android,XT1580 Build/NPKS25.200-12-9,mobile,"",chrome 62.0 for android,"",1,1,1
D060485e8ab19,Windows | Windows 7 | chrome 63.0 | 800x600,Windows,desktop,Windows 7,chrome 63.0,800x600,1,1,1
Db95562d1efd9,MacOS | Mac OS X 10_13_1 | safari generic | 1344x756,MacOS,desktop,Mac OS X 10_13_1,safari generic,1344x756,1,1,1
D26630406c448,SM-T377T | Android 7.1.1 | chrome 65.0 for android | 1280x800,SM-T377T,mobile,Android 7.1.1,chrome 65.0 for android,1280x800,1,1,1
D943669943143,LGMS345 | android browser 4.0,LGMS345,mobile,"",android browser 4.0,"",1,1,1
Df71e0af06658,LG-K200 Build/MXB48T | chrome 59.0 for android,LG-K200 Build/MXB48T,mobile,"",chrome 59.0 for android,"",1,1,1
D17396218a0ce,rv:57.0 | Windows 7 | firefox 57.0 | 1366x768,rv:57.0,desktop,Windows 7,firefox 57.0,1366x768,1,1,1
Db7355b559359,LGMS550 Build/NRD90U | Android 7.0 | chrome 58.0 for android | 1280x720,LGMS550 Build/NRD90U,mobile,Android 7.0,chrome 58.0 for android,1280x720,1,1,1
D7009e1a8f637,BBB100-1 | Android 7.1.1 | chrome 64.0 for android,BBB100-1,mobile,Android 7.1.1,chrome 64.0 for android,"",1,1,1
D3376c38c9f63,LG-D213 | chrome,LG-D213,mobile,"",chrome,"",1,1,1
Db01d2cef191a,iOS Device | iOS 11.2.5 | mobile safari uiwebview | 1334x750,iOS Device,mobile,iOS 11.2.5,mobile safari uiwebview,1334x750,1,1,1
D637d5ec27ff2,Windows | Windows 10 | firefox generic | 1280x1024,Windows,desktop,Windows 10,firefox generic,1280x1024,1,1,1
Dcb9034c18707,VTR-L09 Build/HUAWEIVTR-L09 | chrome generic for android,VTR-L09 Build/HUAWEIVTR-L09,mobile,"",chrome generic for android,"",1,1,1
D589d3c3b36f5,SM-G531F | chrome 50.0 for android,SM-G531F,mobile,"",chrome 50.0 for android,"",1,1,1
Df018e240154e,Moto Z2 Play Build/NPSS26.118-19-14 | chrome 57.0 for android,Moto Z2 Play Build/NPSS26.118-19-14,mobile,"",chrome 57.0 for android,"",1,1,1
D5ca95c897619,Grand2c | android webview 4.0,Grand2c,mobile,"",android webview 4.0,"",1,1,1
Dc106e005dc20,X900+ | chrome 64.0 for android,X900+,mobile,"",chrome 64.0 for android,"",1,1,1
D6a46e61c7718,ALCATEL ONE TOUCH 5036A Build/JDQ39 | chrome 64.0 for android,ALCATEL ONE TOUCH 5036A Build/JDQ39,mobile,"",chrome 64.0 for android,"",1,1,1
D13142888852c,rv:60.0 | Generic/Android,rv:60.0,mobile,"",Generic/Android,"",1,1,1
Da00956aa9618,HUAWEI CAN-L01 Build/HUAWEICAN-L01 | chrome 64.0 for android,HUAWEI CAN-L01 Build/HUAWEICAN-L01,mobile,"",chrome 64.0 for android,"",1,1,1
D35949b1a5a07,F3113 | chrome 64.0 for android,F3113,mobile,"",chrome 64.0 for android,"",1,1,1
D6cfcefa3ce27,LG-M250 Build/NRD90U | chrome 55.0 for android,LG-M250 Build/NRD90U,mobile,"",chrome 55.0 for android,"",1,1,1
Daa3f820136e1,ASUS_Z00AD Build/LRX21V | chrome generic,ASUS_Z00AD Build/LRX21V,mobile,"",chrome generic,"",1,1,1
De6283e123300,Lenovo | Android 4.4.2 | chrome 62.0 for android | 1280x800,Lenovo,mobile,Android 4.4.2,chrome 62.0 for android,1280x800,1,1,1
Db7372a5fd2af,SM-J110M Build/LMY48B | chrome 57.0 for android,SM-J110M Build/LMY48B,mobile,"",chrome 57.0 for android,"",4,1,1
Dfda4998c096c,Windows | Windows 7 | chrome 57.0 | 2880x1620,Windows,desktop,Windows 7,chrome 57.0,2880x1620,1,1,1
D15a64e8e5d79,SM-J100VPP Build/LMY48B | Android 5.1.1 | chrome 43.0 for android | 801x480,SM-J100VPP Build/LMY48B,mobile,Android 5.1.1,chrome 43.0 for android,801x480,2,1,1
D370c9eeca6a4,SM-G930T1 | Android 7.0 | chrome 64.0 for android | 1920x1080,SM-G930T1,mobile,Android 7.0,chrome 64.0 for android,1920x1080,1,1,1
D9821487aaa86,rv:58.0 | Mac OS X 10.11 | firefox 58.0 | 1920x1200,rv:58.0,desktop,Mac OS X 10.11,firefox 58.0,1920x1200,1,1,1
Df467c8fb4e52,HIGHWAY | chrome 63.0 for android,HIGHWAY,mobile,"",chrome 63.0 for android,"",2,1,1
Da34d3d44dc60,HUAWEI | Android | chrome generic | 1184x720,HUAWEI,mobile,Android,chrome generic,1184x720,1,1,1
D358ca2ed8fe4,SM-G925F Build/NRD90M | chrome 64.0 for android,SM-G925F Build/NRD90M,mobile,"",chrome 64.0 for android,"",1,1,1
Deffa5430e0cc,SM-G950U Build/NRD90M | Android 7.0 | chrome 61.0 for android | 2960x1440,SM-G950U Build/NRD90M,mobile,Android 7.0,chrome 61.0 for android,2960x1440,5,1,1
D8c692721fdfc,Nexus,Nexus,mobile,"","","",1,1,1
D2a926a660067,MacOS | Mac OS X 10_11_6 | chrome 64.0 | 1366x768,MacOS,desktop,Mac OS X 10_11_6,chrome 64.0,1366x768,1,1,1
D4eb1cc4d5134,GT-P5210 Build/JDQ39 | chrome 59.0 for android,GT-P5210 Build/JDQ39,mobile,"",chrome 59.0 for android,"",1,1,1
D5cb2ae980d33,MacOS | Mac OS X 10_10_5 | chrome 58.0 | 1440x900,MacOS,desktop,Mac OS X 10_10_5,chrome 58.0,1440x900,1,1,1
D95b7c6b19736,other | mobile safari 11.0 | 2208x1242,"",mobile,other,mobile safari 11.0,2208x1242,1,1,1
Dda7a3005f0ad,MacOS | Mac OS X 10_7_5 | chrome 49.0 | 1344x756,MacOS,desktop,Mac OS X 10_7_5,chrome 49.0,1344x756,1,1,1
D53ce19a4634a,MacOS | Mac OS X 10_13_3 | safari generic | 1440x759,MacOS,desktop,Mac OS X 10_13_3,safari generic,1440x759,1,1,1
D15ea82ac850b,F8331 Build/41.2.A.7.76 | chrome generic for android,F8331 Build/41.2.A.7.76,mobile,"",chrome generic for android,"",1,1,1
D1b9f062c9ded,Windows | Windows 10 | chrome 64.0 | 2304x1440,Windows,desktop,Windows 10,chrome 64.0,2304x1440,1,1,1
D34d533ef2950,F80 PIABELLA Build/MRA58K | chrome generic for android,F80 PIABELLA Build/MRA58K,mobile,"",chrome generic for android,"",1,1,1
Df152b0e29dbf,Linux | samsung browser 6.2 | 2961x1442,"",mobile,Linux,samsung browser 6.2,2961x1442,1,1,1
D75b129a077eb,E5306 Build/27.3.A.0.129 | chrome generic for android,E5306 Build/27.3.A.0.129,mobile,"",chrome generic for android,"",1,1,1
Dc76584b63d71,Windows | Windows XP | chrome 49.0 | 1024x600,Windows,desktop,Windows XP,chrome 49.0,1024x600,1,1,1
D02eb0a0e727f,LG-H815 Build/MRA58K | chrome generic for android,LG-H815 Build/MRA58K,mobile,"",chrome generic for android,"",1,1,1
D2bd4e2b5d5e7,HUAWEI | chrome 56.0 for android,HUAWEI,mobile,"",chrome 56.0 for android,"",1,1,1
D531f89c6910b,SM-N950F Build/NMF26X | chrome 59.0 for android,SM-N950F Build/NMF26X,mobile,"",chrome 59.0 for android,"",1,1,1
D68014cb0c892,XT1063 Build/MPB24.65-34 | chrome,XT1063 Build/MPB24.65-34,mobile,"",chrome,"",4,1,1
D5ff378dbec3f,STELLAR | chrome 65.0 for android,STELLAR,mobile,"",chrome 65.0 for android,"",1,1,1
Df35b22e5a223,SM-J700P | chrome 65.0 for android,SM-J700P,mobile,"",chrome 65.0 for android,"",1,1,1
Da6d8718db37b,SAMSUNG SM-J727T1 Build/NRD90M | samsung browser 5.2,SAMSUNG SM-J727T1 Build/NRD90M,mobile,"",samsung browser 5.2,"",1,1,1
Dae31c04718d7,Hisense | chrome 65.0 for android,Hisense,mobile,"",chrome 65.0 for android,"",1,1,1
D2899bbb14d70,Gigaset | chrome 65.0 for android,Gigaset,mobile,"",chrome 65.0 for android,"",1,1,1
Db310affeb942,SM-T560NU Build/MMB29M | Android 6.0.1 | chrome 63.0 for android | 1280x800,SM-T560NU Build/MMB29M,mobile,Android 6.0.1,chrome 63.0 for android,1280x800,1,1,1
D72d933116c14,SM-G935F Build/NRD90M | Android 7.0 | chrome 64.0 for android | 2560x1440,SM-G935F Build/NRD90M,mobile,Android 7.0,chrome 64.0 for android,2560x1440,1,1,1
D484143b603e9,SM-P350 Build/MMB29M | chrome 64.0 for android,SM-P350 Build/MMB29M,mobile,"",chrome 64.0 for android,"",2,1,1
D475f3ddceb70,BLA-L29 Build/HUAWEIBLA-L29 | chrome 65.0 for android,BLA-L29 Build/HUAWEIBLA-L29,mobile,"",chrome 65.0 for android,"",1,1,1
D9c77648449eb,SM-J700T Build/NMF26X | chrome 65.0 for android,SM-J700T Build/NMF26X,mobile,"",chrome 65.0 for android,"",1,1,1
D3475049b8f2e,Windows | Windows 7 | chrome 65.0 | 1152x864,Windows,desktop,Windows 7,chrome 65.0,1152x864,1,1,1
D327769547dcc,BLADE V8 Build/NRD90M | chrome 65.0 for android,BLADE V8 Build/NRD90M,mobile,"",chrome 65.0 for android,"",1,1,1
Da498aef0e7ed,ILIUM | chrome 57.0 for android,ILIUM,mobile,"",chrome 57.0 for android,"",1,1,1
Ddc2226a3d749,9008A Build/NRD90M | chrome 66.0 for android,9008A Build/NRD90M,mobile,"",chrome 66.0 for android,"",1,1,1
D6cea784e6965,SAMSUNG-SM-G930A Build/NRD90M | chrome 64.0 for android,SAMSUNG-SM-G930A Build/NRD90M,mobile,"",chrome 64.0 for android,"",5,1,1
Db93a8b1f57de,Windows | Windows 7 | chrome 61.0 | 1280x1025,Windows,desktop,Windows 7,chrome 61.0,1280x1025,1,1,1
D51203f0f947a,SM-T820 Build/NRD90M | chrome 66.0 for android,SM-T820 Build/NRD90M,mobile,"",chrome 66.0 for android,"",1,1,1
Dd493afecf460,Windows | Windows 8.1 | chrome 64.0 | 1680x1050,Windows,desktop,Windows 8.1,chrome 64.0,1680x1050,1,1,1
Db5f86f13421a,SM-T555 | chrome 66.0 for android,SM-T555,mobile,"",chrome 66.0 for android,"",1,1,1
D4a7e186e4ec0,SM-G900L | chrome 63.0 for android,SM-G900L,mobile,"",chrome 63.0 for android,"",1,1,1
Db2c5a162806a,Trident/7.0 | Windows 10 | ie 11.0 for tablet | 2159x1440,Trident/7.0,desktop,Windows 10,ie 11.0 for tablet,2159x1440,1,1,1
Dd04fa4f5dd59,iOS Device | iOS 11.3.0 | google search application 48.0 | 1334x750,iOS Device,mobile,iOS 11.3.0,google search application 48.0,1334x750,1,1,1
Db6c5b86236c6,iOS Device | iOS 10.3.3 | google | 1136x640,iOS Device,mobile,iOS 10.3.3,google,1136x640,1,1,1
D5df6dc81343a,SM-T713 Build/NRD90M | chrome 59.0 for android,SM-T713 Build/NRD90M,mobile,"",chrome 59.0 for android,"",1,1,1
D8efb633595d9,G3223 Build/42.0.A.4.167 | chrome 64.0 for android,G3223 Build/42.0.A.4.167,mobile,"",chrome 64.0 for android,"",1,1,1
D43d0e6188043,SM-T560 Build/KTU84P | chrome 55.0 for android,SM-T560 Build/KTU84P,mobile,"",chrome 55.0 for android,"",1,1,1
Dc0cab68d805d,MacOS | Mac OS X 10_11_6 | safari 10.0 | 1920x1080,MacOS,desktop,Mac OS X 10_11_6,safari 10.0,1920x1080,3,1,1
D47ee3144d7c7,Windows | Windows 10 | edge 16.0 | 2160x1439,Windows,desktop,Windows 10,edge 16.0,2160x1439,1,1,1
D0f62ba04b155,SM-A730F Build/NMF26X | chrome generic for android,SM-A730F Build/NMF26X,mobile,"",chrome generic for android,"",1,1,1
D36fe25ac0eb5,iOS Device | iOS 11.2.1 | google search application 49.0 | 2436x1125,iOS Device,mobile,iOS 11.2.1,google search application 49.0,2436x1125,1,1,1
D63610a4da9dc,Nexus 5X Build/OPR4.170623.006 | chrome 66.0 for android,Nexus 5X Build/OPR4.170623.006,mobile,"",chrome 66.0 for android,"",1,1,1
Dc43f3ee81c34,SM-A300H Build/LRX22G | chrome 55.0 for android,SM-A300H Build/LRX22G,mobile,"",chrome 55.0 for android,"",6,1,1
Dd9cc19bbcf66,5010G Build/MRA58K | chrome 50.0 for android,5010G Build/MRA58K,mobile,"",chrome 50.0 for android,"",1,1,1
D5ebfb47c2181,Windows | Windows 7 | firefox 60.0 | 1280x900,Windows,desktop,Windows 7,firefox 60.0,1280x900,1,1,1
D453ef7e78ab9,AERIAL | chrome 66.0 for android,AERIAL,mobile,"",chrome 66.0 for android,"",1,1,1
D02a90c856a47,LG-LS777 Build/NRD90U | Android 7.0 | chrome 63.0 for android | 1280x720,LG-LS777 Build/NRD90U,mobile,Android 7.0,chrome 63.0 for android,1280x720,1,1,1
D210cb7920598,D5316 Build/19.4.A.0.182 | chrome 55.0 for android,D5316 Build/19.4.A.0.182,mobile,"",chrome 55.0 for android,"",1,1,1
De8f0d1bba66e,SAMSUNG-SM-G900A Build/KOT49H | chrome 66.0 for android,SAMSUNG-SM-G900A Build/KOT49H,mobile,"",chrome 66.0 for android,"",1,1,1
Dad1ffcecf33f,rv:58.0 | Windows 8.1 | firefox 58.0 | 1366x768,rv:58.0,desktop,Windows 8.1,firefox 58.0,1366x768,1,1,1
D3af180431c5f,Robin | chrome 63.0 for android,Robin,mobile,"",chrome 63.0 for android,"",1,1,1
De9b95171a5df,XT1650 Build/NCLS26.118-23-13-3 | Android 7.1.1 | chrome 58.0 for android | 2560x1440,XT1650 Build/NCLS26.118-23-13-3,mobile,Android 7.1.1,chrome 58.0 for android,2560x1440,2,1,1
De0d1362d3564,SM-G950U1 Build/NRD90M | chrome 64.0 for android,SM-G950U1 Build/NRD90M,mobile,"",chrome 64.0 for android,"",1,1,1
Dc9ec8c2034eb,SAMSUNG SM-G935T Build/NRD90M | Android 7.0 | samsung browser 5.4 | 1920x1080,SAMSUNG SM-G935T Build/NRD90M,mobile,Android 7.0,samsung browser 5.4,1920x1080,1,1,1
D3525a9859955,MacOS | Mac OS X 10_11_3 | chrome 62.0 | 1366x768,MacOS,desktop,Mac OS X 10_11_3,chrome 62.0,1366x768,2,1,1
D12d52203b439,firefox 48.0,"",desktop,"",firefox 48.0,"",1,1,1
Dd1f8c7d5d7a8,SM-N920T Build/NRD90M | chrome generic for android,SM-N920T Build/NRD90M,mobile,"",chrome generic for android,"",1,1,1
D82626887dfd0,MacOS | Mac OS X 10_11_4 | chrome 65.0 | 1280x800,MacOS,desktop,Mac OS X 10_11_4,chrome 65.0,1280x800,1,1,1
D6b75cfd19236,rv:11.0 | Windows 7 | ie 11.0 for desktop | 1023x767,rv:11.0,desktop,Windows 7,ie 11.0 for desktop,1023x767,3,1,1
D61d6a122c5fb,Windows | Windows 10 | chrome 66.0 | 1280x720,Windows,desktop,Windows 10,chrome 66.0,1280x720,1,1,1
D251a0f4566e7,SM-G920V Build/NRD90M | chrome generic for android,SM-G920V Build/NRD90M,mobile,"",chrome generic for android,"",1,1,1
Dea0bca782dcc,LG-M250 Build/NRD90U | chrome generic for android,LG-M250 Build/NRD90U,mobile,"",chrome generic for android,"",2,1,1
Dbef9178f1d72,SM-J120H Build/LMY47V | chrome 53.0 for android,SM-J120H Build/LMY47V,mobile,"",chrome 53.0 for android,"",1,1,1
D089218839ac4,MacOS | Mac OS X 10_12_3 | chrome generic | 1680x1050,MacOS,desktop,Mac OS X 10_12_3,chrome generic,1680x1050,1,1,1
De40905919d44,SM-T810 | chrome 65.0 for android,SM-T810,mobile,"",chrome 65.0 for android,"",1,1,1
D94cffd869d68,XT1572 Build/NPHS25.200-15-8 | chrome 64.0 for android,XT1572 Build/NPHS25.200-15-8,mobile,"",chrome 64.0 for android,"",1,1,1
Df901c700fc26,Windows | Windows 10 | edge 16.0 | 5760x1080,Windows,desktop,Windows 10,edge 16.0,5760x1080,1,1,1
D74d4e7f28859,LGMS550 Build/MXB48T | Android 6.0.1 | chrome 66.0 for android | 1280x720,LGMS550 Build/MXB48T,mobile,Android 6.0.1,chrome 66.0 for android,1280x720,1,1,1
Dd38e027ba599,BLU LIFE XL Build/L050U | chrome 66.0 for android,BLU LIFE XL Build/L050U,mobile,"",chrome 66.0 for android,"",1,1,1
D36d6b35c44f5,CPH1607 | chrome 66.0 for android,CPH1607,mobile,"",chrome 66.0 for android,"",1,1,1
D2c17a6f3d5b4,iOS Device | iOS 10.2.0 | chrome 63.0 for ios | 2208x1242,iOS Device,mobile,iOS 10.2.0,chrome 63.0 for ios,2208x1242,4,1,1
D1dd6433009ce,rv:59.0 | Mac OS X 10.11 | firefox 59.0 | 1920x1200,rv:59.0,desktop,Mac OS X 10.11,firefox 59.0,1920x1200,1,1,1
D6a0d55b009c2,KFGIWI Build/LVY48F | Android 5.1.1 | chrome 66.0 for android | 1280x800,KFGIWI Build/LVY48F,mobile,Android 5.1.1,chrome 66.0 for android,1280x800,1,1,1
D1fe47d4b90ba,rv:56.0 | Mac OS X 10.11 | firefox 56.0 | 1152x720,rv:56.0,desktop,Mac OS X 10.11,firefox 56.0,1152x720,1,1,1
Dd9982d2aadce,MacOS | Mac OS X 10_10_5 | safari 10.0 | 1366x768,MacOS,desktop,Mac OS X 10_10_5,safari 10.0,1366x768,1,1,1
D892226c1d65e,Aquaris X5 Plus Build/NMF26F | chrome 66.0 for android,Aquaris X5 Plus Build/NMF26F,mobile,"",chrome 66.0 for android,"",1,1,1
Dd6341d7c61e2,Trident/7.0 | Windows 8.1 | ie 11.0 for tablet | 1600x899,Trident/7.0,desktop,Windows 8.1,ie 11.0 for tablet,1600x899,1,1,1
D52a4f3fe6dc5,rv:59.0 | Mac OS X 10.13 | firefox 59.0 | 1600x900,rv:59.0,desktop,Mac OS X 10.13,firefox 59.0,1600x900,1,1,1
Df39b642d7efa,Windows | Windows 10 | chrome 66.0 | 3841x2161,Windows,desktop,Windows 10,chrome 66.0,3841x2161,2,1,1
D4f1728d64d25,LGLS770 | Android 6.0 | android webview 4.0 | 1280x720,LGLS770,mobile,Android 6.0,android webview 4.0,1280x720,1,1,1
D3bfc046e7e4f,LGMS210 Build/NRD90U | Android 7.0 | chrome 62.0 for android,LGMS210 Build/NRD90U,mobile,Android 7.0,chrome 62.0 for android,"",1,1,1
D7ab4c73e0a61,Z837VL | Android 6.0.1 | chrome | 855x480,Z837VL,mobile,Android 6.0.1,chrome,855x480,1,1,1
D515c83c203a4,rv:48.0 | Mac OS X 10.6 | firefox 48.0 | 1280x1024,rv:48.0,desktop,Mac OS X 10.6,firefox 48.0,1280x1024,1,1,1
D40147c73b712,VS820 | Android 5.1.1 | chrome 61.0 for android | 855x480,VS820,mobile,Android 5.1.1,chrome 61.0 for android,855x480,2,1,1
Dd4dac07d6ee9,SM-J327P Build/MMB29M | chrome 62.0 for android,SM-J327P Build/MMB29M,mobile,"",chrome 62.0 for android,"",1,1,1
Dc7e5171b9218,G3123 Build/40.0.A.6.135 | chrome 62.0 for android,G3123 Build/40.0.A.6.135,mobile,"",chrome 62.0 for android,"",1,1,1
Dfa18d137a73f,rv:57.0 | Mac OS X 10.9 | firefox 57.0 | 1280x1024,rv:57.0,desktop,Mac OS X 10.9,firefox 57.0,1280x1024,1,1,1
D87f459eee602,VS988 Build/NRD90U | Android 7.0 | chrome 56.0 for android | 2672x1440,VS988 Build/NRD90U,mobile,Android 7.0,chrome 56.0 for android,2672x1440,1,1,1
D5b8a15c967d0,XT1650 Build/NPLS26.118-20-5-3 | chrome 66.0 for android,XT1650 Build/NPLS26.118-20-5-3,mobile,"",chrome 66.0 for android,"",2,1,1
Dea0e2d784435,P027 | Android 7.0 | chrome 63.0 for android | 2048x1536,P027,mobile,Android 7.0,chrome 63.0 for android,2048x1536,1,1,1
Dd161fabd8286,Windows | Windows 10 | chrome generic | 2737x1825,Windows,desktop,Windows 10,chrome generic,2737x1825,1,1,1
D3a25f89d4d7d,STV100-2 Build/MMB29M | Android 6.0.1 | chrome 63.0 for android | 2562x1442,STV100-2 Build/MMB29M,mobile,Android 6.0.1,chrome 63.0 for android,2562x1442,1,1,1
Dc76307308314,F5321 | chrome 63.0 for android,F5321,mobile,"",chrome 63.0 for android,"",2,1,1
D2658f864255c,MacOS | Mac OS X 10_12_3 | chrome 59.0 | 1366x768,MacOS,desktop,Mac OS X 10_12_3,chrome 59.0,1366x768,1,1,1
Db8e4e2f65a68,MacOS | Mac OS X 10_12_5 | chrome 62.0 | 3840x2400,MacOS,desktop,Mac OS X 10_12_5,chrome 62.0,3840x2400,1,1,1
D7357c129b328,Windows | Windows 10 | ie 11.0 for desktop | 1360x768,Windows,desktop,Windows 10,ie 11.0 for desktop,1360x768,1,1,1
Dfbe65250009b,Windows | Windows 7 | chrome 59.0 | 1920x1200,Windows,desktop,Windows 7,chrome 59.0,1920x1200,1,1,1
D07b79e84ca24,SM-G900V Build/LRX21T | Android 5.0 | chrome 61.0 for android | 1920x1080,SM-G900V Build/LRX21T,mobile,Android 5.0,chrome 61.0 for android,1920x1080,1,1,1
D967a195d3699,XT1650 Build/NCLS26.118-23-13-3 | Android 7.1.1 | chrome 59.0 for android | 2560x1440,XT1650 Build/NCLS26.118-23-13-3,mobile,Android 7.1.1,chrome 59.0 for android,2560x1440,1,1,1
D8bd3ff8ea183,Touch | Windows 8.1 | ie 11.0 for desktop,Touch,desktop,Windows 8.1,ie 11.0 for desktop,"",1,1,1
D0d1882f52f99,SM-N910C Build/MMB29K | Android 6.0.1 | chrome 63.0 for android | 2560x1440,SM-N910C Build/MMB29K,mobile,Android 6.0.1,chrome 63.0 for android,2560x1440,1,1,1
Dd019a78e0492,SM-S906L | Android 5.0.2 | chrome 59.0 for android | 2560x1440,SM-S906L,mobile,Android 5.0.2,chrome 59.0 for android,2560x1440,1,1,1
Deb149ed8ffce,Windows | Windows 10 | chrome 61.0 | 1728x972,Windows,desktop,Windows 10,chrome 61.0,1728x972,1,1,1
Da656f88d6ea7,SM-A320FL Build/NRD90M | chrome 61.0 for android,SM-A320FL Build/NRD90M,mobile,"",chrome 61.0 for android,"",1,1,1
D52d898fb4cdf,Lenovo PB2-650Y Build/MRA58K | chrome 62.0 for android,Lenovo PB2-650Y Build/MRA58K,mobile,"",chrome 62.0 for android,"",2,1,1
D8c27d5516324,GT-I9060L Build/JDQ39 | chrome 59.0 for android,GT-I9060L Build/JDQ39,mobile,"",chrome 59.0 for android,"",1,1,1
D3d1838fb7c4c,SM-A520F Build/MMB29K | chrome 56.0 for android,SM-A520F Build/MMB29K,mobile,"",chrome 56.0 for android,"",1,1,1
D2d00f7f55e39,SM-J200M Build/LMY47X | chrome 56.0 for android,SM-J200M Build/LMY47X,mobile,"",chrome 56.0 for android,"",1,1,1
Da9ad4ee045e8,SM-A300H | chrome 55.0 for android,SM-A300H,mobile,"",chrome 55.0 for android,"",1,1,1
De6d7efe31c42,SM-G800F Build/MMB29K | chrome 52.0 for android,SM-G800F Build/MMB29K,mobile,"",chrome 52.0 for android,"",1,1,1
D639199eba41f,Windows | Windows 8.1 | chrome | 1366x768,Windows,desktop,Windows 8.1,chrome,1366x768,1,1,1
Da99380ee921e,SM-J330F | chrome 64.0 for android,SM-J330F,mobile,"",chrome 64.0 for android,"",1,1,1
D4a22cfb2cd6e,4003A | chrome 53.0 for android,4003A,mobile,"",chrome 53.0 for android,"",1,1,1
Dfcad023b6aae,Energy X 2 Build/E050L | chrome 64.0 for android,Energy X 2 Build/E050L,mobile,"",chrome 64.0 for android,"",1,1,1
D7a9502646bbf,F5321 Build/34.3.A.0.238 | chrome 64.0 for android,F5321 Build/34.3.A.0.238,mobile,"",chrome 64.0 for android,"",1,1,1
De32d58af94da,SM-N910T3 | chrome 63.0 for android,SM-N910T3,mobile,"",chrome 63.0 for android,"",1,1,1
D030f08b5cfba,Gravity Build/NRD90M | chrome 58.0 for android,Gravity Build/NRD90M,mobile,"",chrome 58.0 for android,"",1,1,1
D9a1f31935965,SM-G950U1 Build/NRD90M | Android 7.0 | chrome 64.0 for android | 2220x1080,SM-G950U1 Build/NRD90M,mobile,Android 7.0,chrome 64.0 for android,2220x1080,1,1,1
D47a2d7f44b7a,SM-G386W | chrome 64.0 for android,SM-G386W,mobile,"",chrome 64.0 for android,"",1,1,1
Dd8110e8b003c,Aquaris_A4.5 | chrome 65.0 for android,Aquaris_A4.5,mobile,"",chrome 65.0 for android,"",1,1,1
Dd8e3e1e2e3b3,E6553 | chrome generic for android,E6553,mobile,"",chrome generic for android,"",1,1,1
